policy,k,batch_size,layer_id,accesses,hits,misses,fetches,compulsory_loads,refetches,evictions,admissions,bypasses,hit_rate,h2d_bytes,h2d_reduction_vs_stream2
quota_lru_resident_hit_first,96,40,21,774079,655785,118294,118294,128,118166,118198,118294,0,0.8471809724847206,1116362244096,0.8471809724847206
quota_lru_resident_hit_first,96,40,22,785935,652336,133599,133599,128,133471,133503,133599,0,0.830012660080032,1260798345216,0.830012660080032
quota_lru_resident_hit_first,96,40,23,785459,652010,133449,133449,128,133321,133353,133449,0,0.8301006163275232,1259382767616,0.8301006163275231
quota_lru_resident_hit_first,96,40,24,776115,647807,128308,128308,128,128180,128212,128308,0,0.8346791390451157,1210866204672,0.8346791390451157
quota_lru_resident_hit_first,96,40,25,761251,644841,116410,116410,128,116282,116314,116410,0,0.8470806606493785,1098582589440,0.8470806606493785
quota_lru_resident_hit_first,96,40,26,778850,652323,126527,126527,128,126399,126431,126527,0,0.8375463824870001,1194058579968,0.8375463824870001
quota_lru_resident_hit_first,96,40,27,786252,650015,136237,136237,128,136109,136141,136237,0,0.8267260369448981,1285693636608,0.8267260369448981
quota_lru_resident_hit_first,96,40,28,756158,659432,96726,96726,128,96598,96630,96726,0,0.8720822896801991,912821059584,0.8720822896801991
quota_lru_resident_hit_first,96,40,29,771640,656756,114884,114884,128,114756,114788,114884,0,0.8511171012389197,1084181446656,0.8511171012389197
quota_lru_resident_hit_first,96,40,30,768942,662628,106314,106314,128,106186,106218,106314,0,0.8617398971573929,1003304779776,0.8617398971573929
quota_lru_resident_hit_first,96,40,31,779981,666435,113546,113546,128,113418,113450,113546,0,0.8544246590622079,1071554494464,0.854424659062208
quota_lru_resident_hit_first,96,40,32,798364,660153,138211,138211,128,138083,138115,138211,0,0.8268822241483834,1304322637824,0.8268822241483834
quota_lru_resident_hit_first,96,40,33,785681,660734,124947,124947,128,124819,124851,124947,0,0.8409698083573358,1179147829248,0.8409698083573358
quota_lru_resident_hit_first,96,40,34,783716,653009,130707,130707,128,130579,130611,130707,0,0.8332214730846378,1233506009088,0.8332214730846378
quota_lru_resident_hit_first,96,40,35,794747,658918,135829,135829,128,135701,135733,135829,0,0.8290915222076963,1281843265536,0.8290915222076962
quota_lru_resident_hit_first,96,40,36,781106,654418,126688,126688,128,126560,126592,126688,0,0.8378094650405963,1195577966592,0.8378094650405963
quota_lru_resident_hit_first,96,40,37,768246,657320,110926,110926,128,110798,110830,110926,0,0.8556113536549491,1046829072384,0.855611353654949
quota_lru_resident_hit_first,96,40,38,776922,657503,119419,119419,128,119291,119323,119419,0,0.8462921631772559,1126979076096,0.8462921631772559
quota_lru_resident_hit_first,96,40,39,783331,660142,123189,123189,128,123061,123093,123189,0,0.8427369783654675,1162557259776,0.8427369783654675
quota_lru_resident_hit_first,96,40,40,764502,665442,99060,99060,128,98932,98964,99060,0,0.8704254534324305,934847447040,0.8704254534324305
quota_lru_resident_hit_first,96,40,41,745064,664258,80806,80806,128,80678,80710,80806,0,0.8915448874190673,762581090304,0.8915448874190673
quota_lru_resident_hit_first,96,40,42,737151,663263,73888,73888,127,73761,73792,73888,0,0.8997654483274119,697294651392,0.8997654483274119
quota_lru_resident_hit_first,96,40,43,733987,662701,71286,71286,125,71161,71190,71286,0,0.9028783888542985,672739098624,0.9028783888542985
quota_lru_resident_hit_first,96,40,44,739696,661663,78033,78033,126,77907,77937,78033,0,0.8945066621963618,736411779072,0.8945066621963618
quota_lru_resident_hit_first,96,40,45,731526,657503,74023,74023,128,73895,73927,74023,0,0.8988101584906073,698568671232,0.8988101584906073
quota_lru_resident_hit_first,96,40,46,752250,665828,86422,86422,126,86296,86326,86422,0,0.885115320704553,815580315648,0.885115320704553
quota_lru_resident_hit_first,96,40,47,746547,655973,90574,90574,121,90453,90478,90574,0,0.8786760913914329,854763503616,0.8786760913914329
quota_lru_miss_bypass,96,40,0,835525,648788,186737,186737,128,186609,0,96,186641,0.7765033960683403,1762271428608,0.7765033960683403
quota_lru_miss_bypass,96,40,1,833321,653443,179878,179878,128,179750,0,96,179782,0.7841432053194387,1697541783552,0.7841432053194387
quota_lru_miss_bypass,96,40,2,771712,621168,150544,150544,128,150416,0,96,150448,0.8049220434566263,1420711428096,0.8049220434566263
quota_lru_miss_bypass,96,40,3,812190,639439,172751,172751,128,172623,0,96,172655,0.7873022322362994,1630282973184,0.7873022322362994
quota_lru_miss_bypass,96,40,4,783878,642136,141742,141742,128,141614,0,96,141646,0.8191784946126821,1337645334528,0.8191784946126821
quota_lru_miss_bypass,96,40,5,789848,635164,154684,154684,128,154556,0,96,154588,0.804159787705989,1459781369856,0.804159787705989
quota_lru_miss_bypass,96,40,6,785541,629361,156180,156180,128,156052,0,96,156084,0.8011816060523894,1473899397120,0.8011816060523893
quota_lru_miss_bypass,96,40,7,785500,639939,145561,145561,128,145433,0,96,145465,0.8146900063653724,1373685940224,0.8146900063653724
quota_lru_miss_bypass,96,40,8,811106,645808,165298,165298,128,165170,0,96,165202,0.796206661028275,1559947640832,0.796206661028275
quota_lru_miss_bypass,96,40,9,792899,628619,164280,164280,128,164152,0,96,164184,0.7928109380892144,1550340587520,0.7928109380892143
quota_lru_miss_bypass,96,40,10,790926,632268,158658,158658,128,158530,0,96,158562,0.7994022196766828,1497284739072,0.7994022196766828
quota_lru_miss_bypass,96,40,11,802109,643856,158253,158253,128,158125,0,96,158157,0.8027038719176571,1493462679552,0.8027038719176571
quota_lru_miss_bypass,96,40,12,775408,630416,144992,144992,128,144864,0,96,144896,0.8130119885273301,1368316182528,0.8130119885273301
quota_lru_miss_bypass,96,40,13,765542,615279,150263,150263,128,150135,0,96,150167,0.8037168437525309,1418059579392,0.8037168437525308
quota_lru_miss_bypass,96,40,14,769261,629803,139458,139458,128,139330,0,96,139362,0.818711724629222,1316090806272,0.818711724629222
quota_lru_miss_bypass,96,40,15,783090,634097,148993,148993,128,148865,0,96,148897,0.8097370672591911,1406074355712,0.8097370672591911
quota_lru_miss_bypass,96,40,16,751494,632617,118877,118877,128,118749,0,96,118781,0.841812442946983,1121864122368,0.8418124429469829
quota_lru_miss_bypass,96,40,17,735616,602747,132869,132869,128,132741,0,96,132773,0.8193772294240473,1253909200896,0.8193772294240473
quota_lru_miss_bypass,96,40,18,768731,623592,145139,145139,128,145011,0,96,145043,0.8111966344534044,1369703448576,0.8111966344534044
quota_lru_miss_bypass,96,40,19,780563,635798,144765,144765,128,144637,0,96,144669,0.8145377118823208,1366173941760,0.8145377118823208
quota_lru_miss_bypass,96,40,20,791661,629262,162399,162399,128,162271,0,96,162303,0.7948629527032404,1532589244416,0.7948629527032404
quota_lru_miss_bypass,96,40,21,774079,613979,160100,160100,128,159972,0,96,160004,0.7931735649720506,1510893158400,0.7931735649720506
quota_lru_miss_bypass,96,40,22,785935,630185,155750,155750,128,155622,0,96,155654,0.8018283954779976,1469841408000,0.8018283954779976
quota_lru_miss_bypass,96,40,23,785459,629536,155923,155923,128,155795,0,96,155827,0.8014880471163994,1471474040832,0.8014880471163994
quota_lru_miss_bypass,96,40,24,776115,629698,146417,146417,128,146289,0,96,146321,0.8113462566758792,1381764169728,0.8113462566758792
quota_lru_miss_bypass,96,40,25,761251,620095,141156,141156,128,141028,0,96,141060,0.8145736425962002,1332115144704,0.8145736425962002
quota_lru_miss_bypass,96,40,26,778850,630678,148172,148172,128,148044,0,96,148076,0.8097554086152661,1398326427648,0.8097554086152661
quota_lru_miss_bypass,96,40,27,786252,622431,163821,163821,128,163693,0,96,163725,0.791643137314754,1546008920064,0.7916431373147541
quota_lru_miss_bypass,96,40,28,756158,618133,138025,138025,128,137897,0,96,137929,0.8174653974433914,1302567321600,0.8174653974433914
quota_lru_miss_bypass,96,40,29,771640,625201,146439,146439,128,146311,0,96,146343,0.8102236794360065,1381971787776,0.8102236794360065
quota_lru_miss_bypass,96,40,30,768942,616870,152072,152072,128,151944,0,96,151976,0.8022321579520952,1435131445248,0.8022321579520952
quota_lru_miss_bypass,96,40,31,779981,630636,149345,149345,128,149217,0,96,149249,0.8085273872055858,1409396244480,0.8085273872055858
quota_lru_miss_bypass,96,40,32,798364,645921,152443,152443,128,152315,0,96,152347,0.8090557690477026,1438632640512,0.8090557690477025
quota_lru_miss_bypass,96,40,33,785681,619233,166448,166448,128,166320,0,96,166352,0.7881481160929181,1570800402432,0.7881481160929181
quota_lru_miss_bypass,96,40,34,783716,630701,153015,153015,128,152887,0,96,152919,0.8047570803709507,1444030709760,0.8047570803709507
quota_lru_miss_bypass,96,40,35,794747,640958,153789,153789,128,153661,0,96,153693,0.8064931355513139,1451335090176,0.8064931355513139
quota_lru_miss_bypass,96,40,36,781106,634225,146881,146881,128,146753,0,96,146785,0.8119576600358979,1386143023104,0.8119576600358978
quota_lru_miss_bypass,96,40,37,768246,626665,141581,141581,128,141453,0,96,141485,0.8157087703678249,1336125947904,0.8157087703678249
quota_lru_miss_bypass,96,40,38,776922,637546,139376,139376,128,139248,0,96,139280,0.820604899848376,1315316957184,0.820604899848376
quota_lru_miss_bypass,96,40,39,783331,636656,146675,146675,128,146547,0,96,146579,0.8127547613971616,1384198963200,0.8127547613971616
quota_lru_miss_bypass,96,40,40,764502,628071,136431,136431,128,136303,0,96,136335,0.8215426512945683,1287524450304,0.8215426512945683
quota_lru_miss_bypass,96,40,41,745064,625172,119892,119892,128,119764,0,96,119796,0.8390849645131156,1131442864128,0.8390849645131156
quota_lru_miss_bypass,96,40,42,737151,641703,95448,95448,127,95321,0,96,95352,0.8705177093973961,900760338432,0.8705177093973961
quota_lru_miss_bypass,96,40,43,733987,616979,117008,117008,125,116883,0,96,116912,0.8405857324448526,1104226025472,0.8405857324448526
quota_lru_miss_bypass,96,40,44,739696,616696,123000,123000,126,122874,0,96,122904,0.8337154723021349,1160773632000,0.8337154723021349
quota_lru_miss_bypass,96,40,45,731526,613818,117708,117708,128,117580,0,96,117612,0.8390925271282224,1110832054272,0.8390925271282224
quota_lru_miss_bypass,96,40,46,752250,638315,113935,113935,126,113809,0,96,113839,0.8485410435360585,1075225559040,0.8485410435360585
quota_lru_miss_bypass,96,40,47,746547,644260,102287,102287,121,102166,0,96,102191,0.8629865232865446,965301239808,0.8629865232865446
quota_lru_no_admission,96,40,0,835525,0,835525,835525,128,835397,0,0,835525,0.0,7885003161600,0.0
quota_lru_no_admission,96,40,1,833321,0,833321,833321,128,833193,0,0,833321,0.0,7864203608064,0.0
quota_lru_no_admission,96,40,2,771712,0,771712,771712,128,771584,0,0,771712,0.0,7282788139008,0.0
quota_lru_no_admission,96,40,3,812190,0,812190,812190,128,812062,0,0,812190,0.0,7664786472960,0.0
quota_lru_no_admission,96,40,4,783878,0,783878,783878,128,783750,0,0,783878,0.0,7397600919552,0.0
quota_lru_no_admission,96,40,5,789848,0,789848,789848,128,789720,0,0,789848,0.0,7453940908032,0.0
quota_lru_no_admission,96,40,6,785541,0,785541,785541,128,785413,0,0,785541,0.0,7413294956544,0.0
quota_lru_no_admission,96,40,7,785500,0,785500,785500,128,785372,0,0,785500,0.0,7412908032000,0.0
quota_lru_no_admission,96,40,8,811106,0,811106,811106,128,810978,0,0,811106,0.0,7654556565504,0.0
quota_lru_no_admission,96,40,9,792899,0,792899,792899,128,792771,0,0,792899,0.0,7482733756416,0.0
quota_lru_no_admission,96,40,10,790926,0,790926,790926,128,790798,0,0,790926,0.0,7464114192384,0.0
quota_lru_no_admission,96,40,11,802109,0,802109,802109,128,801981,0,0,802109,0.0,7569650221056,0.0
quota_lru_no_admission,96,40,12,775408,0,775408,775408,128,775280,0,0,775408,0.0,7317667971072,0.0
quota_lru_no_admission,96,40,13,765542,0,765542,765542,128,765414,0,0,765542,0.0,7224560713728,0.0
quota_lru_no_admission,96,40,14,769261,0,769261,769261,128,769133,0,0,769261,0.0,7259657601024,0.0
quota_lru_no_admission,96,40,15,783090,0,783090,783090,128,782962,0,0,783090,0.0,7390164418560,0.0
quota_lru_no_admission,96,40,16,751494,0,751494,751494,128,751366,0,0,751494,0.0,7091987152896,0.0
quota_lru_no_admission,96,40,17,735616,0,735616,735616,128,735488,0,0,735616,0.0,6942143545344,0.0
quota_lru_no_admission,96,40,18,768731,0,768731,768731,128,768603,0,0,768731,0.0,7254655893504,0.0
quota_lru_no_admission,96,40,19,780563,0,780563,780563,128,780435,0,0,780563,0.0,7366316654592,0.0
quota_lru_no_admission,96,40,20,791661,0,791661,791661,128,791533,0,0,791661,0.0,7471050522624,0.0
quota_lru_no_admission,96,40,21,774079,0,774079,774079,128,773951,0,0,774079,0.0,7305125953536,0.0
quota_lru_no_admission,96,40,22,785935,0,785935,785935,128,785807,0,0,785935,0.0,7417013207040,0.0
quota_lru_no_admission,96,40,23,785459,0,785459,785459,128,785331,0,0,785459,0.0,7412521107456,0.0
quota_lru_no_admission,96,40,24,776115,0,776115,776115,128,775987,0,0,776115,0.0,7324340060160,0.0
quota_lru_no_admission,96,40,25,761251,0,761251,761251,128,761123,0,0,761251,0.0,7184065757184,0.0
quota_lru_no_admission,96,40,26,778850,0,778850,778850,128,778722,0,0,778850,0.0,7350150758400,0.0
quota_lru_no_admission,96,40,27,786252,0,786252,786252,128,786124,0,0,786252,0.0,7420004794368,0.0
quota_lru_no_admission,96,40,28,756158,0,756158,756158,128,756030,0,0,756158,0.0,7136002179072,0.0
quota_lru_no_admission,96,40,29,771640,0,771640,771640,128,771512,0,0,771640,0.0,7282108661760,0.0
quota_lru_no_admission,96,40,30,768942,0,768942,768942,128,768814,0,0,768942,0.0,7256647139328,0.0
quota_lru_no_admission,96,40,31,779981,0,779981,779981,128,779853,0,0,779981,0.0,7360824213504,0.0
quota_lru_no_admission,96,40,32,798364,0,798364,798364,128,798236,0,0,798364,0.0,7534307966976,0.0
quota_lru_no_admission,96,40,33,785681,0,785681,785681,128,785553,0,0,785681,0.0,7414616162304,0.0
quota_lru_no_admission,96,40,34,783716,0,783716,783716,128,783588,0,0,783716,0.0,7396072095744,0.0
quota_lru_no_admission,96,40,35,794747,0,794747,794747,128,794619,0,0,794747,0.0,7500173672448,0.0
quota_lru_no_admission,96,40,36,781106,0,781106,781106,128,780978,0,0,781106,0.0,7371441045504,0.0
quota_lru_no_admission,96,40,37,768246,0,768246,768246,128,768118,0,0,768246,0.0,7250078859264,0.0
quota_lru_no_admission,96,40,38,776922,0,776922,776922,128,776794,0,0,776922,0.0,7331955867648,0.0
quota_lru_no_admission,96,40,39,783331,0,783331,783331,128,783203,0,0,783331,0.0,7392438779904,0.0
quota_lru_no_admission,96,40,40,764502,0,764502,764502,128,764374,0,0,764502,0.0,7214746042368,0.0
quota_lru_no_admission,96,40,41,745064,0,745064,745064,128,744936,0,0,745064,0.0,7031306059776,0.0
quota_lru_no_admission,96,40,42,737151,0,737151,737151,127,737024,0,0,737151,0.0,6956629622784,0.0
quota_lru_no_admission,96,40,43,733987,0,733987,733987,125,733862,0,0,733987,0.0,6926770372608,0.0
quota_lru_no_admission,96,40,44,739696,0,739696,739696,126,739570,0,0,739696,0.0,6980647256064,0.0
quota_lru_no_admission,96,40,45,731526,0,731526,731526,128,731398,0,0,731526,0.0,6903545462784,0.0
quota_lru_no_admission,96,40,46,752250,0,752250,752250,126,752124,0,0,752250,0.0,7099121664000,0.0
quota_lru_no_admission,96,40,47,746547,0,746547,746547,121,746426,0,0,746547,0.0,7045301403648,0.0
quota_lru_window_frequency,96,40,0,835525,6817,828708,828708,128,828580,826901,826997,1711,0.008158941982585799,7820669878272,0.008158941982585821
quota_lru_window_frequency,96,40,1,833321,11195,822126,822126,128,821998,820240,820336,1790,0.013434198826142626,7758554333184,0.013434198826142607
quota_lru_window_frequency,96,40,2,771712,135076,636636,636636,128,636508,632216,632312,4324,0.17503420965334218,6008051073024,0.17503420965334215
quota_lru_window_frequency,96,40,3,812190,28399,783791,783791,128,783663,781630,781726,2065,0.03496595624176609,7396779884544,0.03496595624176613
quota_lru_window_frequency,96,40,4,783878,75204,708674,708674,128,708546,704849,704945,3729,0.09593839857732964,6687886934016,0.09593839857732966
quota_lru_window_frequency,96,40,5,789848,68516,721332,721332,128,721204,717720,717816,3516,0.08674580425600875,6807342809088,0.08674580425600875
quota_lru_window_frequency,96,40,6,785541,85779,699762,699762,128,699634,695454,695550,4212,0.10919735570772245,6603782750208,0.10919735570772249
quota_lru_window_frequency,96,40,7,785500,81102,704398,704398,128,704270,699618,699714,4684,0.1032488860598345,6647533535232,0.10324888605983451
quota_lru_window_frequency,96,40,8,811106,33703,777403,777403,128,777275,773937,774033,3370,0.041551905669542574,7336495153152,0.04155190566954259
quota_lru_window_frequency,96,40,9,792899,69898,723001,723001,128,722873,719160,719256,3745,0.08815498569174636,6823093469184,0.0881549856917464
quota_lru_window_frequency,96,40,10,790926,78401,712525,712525,128,712397,708161,708257,4268,0.09912558191284646,6724229529600,0.09912558191284648
quota_lru_window_frequency,96,40,11,802109,51871,750238,750238,128,750110,746697,746793,3445,0.06466826827775278,7080134049792,0.06466826827775274
quota_lru_window_frequency,96,40,12,775408,113022,662386,662386,128,662258,657791,657887,4499,0.14575810412066936,6251058561024,0.14575810412066936
quota_lru_window_frequency,96,40,13,765542,158010,607532,607532,128,607404,602762,602858,4674,0.20640278390996183,5733391269888,0.2064027839099618
quota_lru_window_frequency,96,40,14,769261,145541,623720,623720,128,623592,619072,619168,4552,0.1891958646025211,5886160404480,0.18919586460252114
quota_lru_window_frequency,96,40,15,783090,99539,683551,683551,128,683423,679011,679107,4444,0.12711054923444304,6450796560384,0.1271105492344431
quota_lru_window_frequency,96,40,16,751494,250892,500602,500602,128,500474,494871,494967,5635,0.33385762228307875,4724273184768,0.3338576222830788
quota_lru_window_frequency,96,40,17,735616,359306,376310,376310,128,376182,369932,370028,6282,0.4884423394814686,3551306711040,0.48844233948146865
quota_lru_window_frequency,96,40,18,768731,154877,613854,613854,128,613726,608349,608445,5409,0.20147099570591012,5793053147136,0.2014709957059101
quota_lru_window_frequency,96,40,19,780563,102608,677955,677955,128,677827,672898,672994,4961,0.13145383524456067,6397986078720,0.13145383524456067
quota_lru_window_frequency,96,40,20,791661,68741,722920,722920,128,722792,718748,718844,4076,0.08683135837182834,6822329057280,0.08683135837182832
quota_lru_window_frequency,96,40,21,774079,123225,650854,650854,128,650726,645808,645904,4950,0.15918917836551566,6142228955136,0.15918917836551572
quota_lru_window_frequency,96,40,22,785935,96191,689744,689744,128,689616,685420,685516,4228,0.12239052847881822,6509241040896,0.12239052847881826
quota_lru_window_frequency,96,40,23,785459,91510,693949,693949,128,693821,689890,689986,3963,0.11650512630194575,6548924399616,0.11650512630194576
quota_lru_window_frequency,96,40,24,776115,115956,660159,660159,128,660031,655539,655635,4524,0.1494056937438395,6230041952256,0.1494056937438395
quota_lru_window_frequency,96,40,25,761251,180895,580356,580356,128,580228,575293,575389,4967,0.23762858768001618,5476926357504,0.23762858768001616
quota_lru_window_frequency,96,40,26,778850,116670,662180,662180,128,662052,657527,657623,4557,0.1497977787764011,6249114501120,0.1497977787764011
quota_lru_window_frequency,96,40,27,786252,97615,688637,688637,128,688509,684458,684554,4083,0.12415230740271567,6498794078208,0.12415230740271566
quota_lru_window_frequency,96,40,28,756158,222529,533629,533629,128,533501,527953,528049,5580,0.2942890242515453,5035955060736,0.29428902425154535
quota_lru_window_frequency,96,40,29,771640,145384,626256,626256,128,626128,621091,621187,5069,0.18840910269037375,5910093103104,0.1884091026903737
quota_lru_window_frequency,96,40,30,768942,157512,611430,611430,128,611302,606095,606191,5239,0.2048424978737018,5770177413120,0.2048424978737018
quota_lru_window_frequency,96,40,31,779981,110817,669164,669164,128,669036,663698,663794,5370,0.14207653776181728,6315023794176,0.14207653776181728
quota_lru_window_frequency,96,40,32,798364,53456,744908,744908,128,744780,740958,741054,3854,0.06695692691554228,7029833859072,0.06695692691554234
quota_lru_window_frequency,96,40,33,785681,90796,694885,694885,128,694757,690100,690196,4689,0.11556344114214293,6557757603840,0.1155634411421429
quota_lru_window_frequency,96,40,34,783716,101466,682250,682250,128,682122,677850,677946,4304,0.12946781742365857,6438518784000,0.12946781742365854
quota_lru_window_frequency,96,40,35,794747,67203,727544,727544,128,727416,723690,723786,3758,0.08455898543813314,6865966596096,0.08455898543813312
quota_lru_window_frequency,96,40,36,781106,98245,682861,682861,128,682733,678209,678305,4556,0.12577678317667512,6444284903424,0.12577678317667518
quota_lru_window_frequency,96,40,37,768246,154881,613365,613365,128,613237,608624,608720,4645,0.20160339266328753,5788438364160,0.20160339266328753
quota_lru_window_frequency,96,40,38,776922,121551,655371,655371,128,655243,650787,650883,4488,0.15645199904237492,6184856715264,0.15645199904237495
quota_lru_window_frequency,96,40,39,783331,103269,680062,680062,128,679934,675431,675527,4535,0.13183315865196193,6417870225408,0.131833158651962
quota_lru_window_frequency,96,40,40,764502,176795,587707,587707,128,587579,583044,583140,4567,0.23125511771061422,5546299097088,0.23125511771061424
quota_lru_window_frequency,96,40,41,745064,310660,434404,434404,128,434276,428955,429051,5353,0.4169574694254453,4099550478336,0.4169574694254453
quota_lru_window_frequency,96,40,42,737151,376364,360787,360787,127,360660,354751,354847,5940,0.51056567785976,3404813303808,0.51056567785976
quota_lru_window_frequency,96,40,43,733987,395821,338166,338166,125,338041,333210,333306,4860,0.5392752187709047,3191334764544,0.5392752187709047
quota_lru_window_frequency,96,40,44,739696,341015,398681,398681,126,398555,394065,394161,4520,0.46102047327550777,3762425954304,0.46102047327550777
quota_lru_window_frequency,96,40,45,731526,407089,324437,324437,128,324309,320072,320168,4269,0.556492865598762,3061771665408,0.556492865598762
quota_lru_window_frequency,96,40,46,752250,241073,511177,511177,126,511051,507612,507708,3469,0.32046925888999667,4824071405568,0.32046925888999667
quota_lru_window_frequency,96,40,47,746547,268484,478063,478063,121,477942,474952,475048,3015,0.3596344235527033,4511568494592,0.35963442355270336
quota_lru_random_order_seed731,96,40,0,835525,439194,396331,396331,128,396203,396235,396331,0,0.525650339606834,3740248571904,0.525650339606834
quota_lru_random_order_seed731,96,40,1,833321,440083,393238,393238,128,393110,393142,393238,0,0.5281074159897566,3711059361792,0.5281074159897566
quota_lru_random_order_seed731,96,40,2,771712,505213,266499,266499,128,266371,266403,266499,0,0.6546652118925195,2515000098816,0.6546652118925195
quota_lru_random_order_seed731,96,40,3,812190,464464,347726,347726,128,347598,347630,347726,0,0.5718661889459363,3281554243584,0.5718661889459362
quota_lru_random_order_seed731,96,40,4,783878,495119,288759,288759,128,288631,288663,288759,0,0.6316276257274729,2725071814656,0.6316276257274729
quota_lru_random_order_seed731,96,40,5,789848,488672,301176,301176,128,301048,301080,301176,0,0.6186911912165378,2842253328384,0.6186911912165378
quota_lru_random_order_seed731,96,40,6,785541,499582,285959,285959,128,285831,285863,285959,0,0.6359718970747549,2698647699456,0.6359718970747549
quota_lru_random_order_seed731,96,40,7,785500,502892,282608,282608,128,282480,282512,282608,0,0.6402189688096753,2667023695872,0.6402189688096753
quota_lru_random_order_seed731,96,40,8,811106,466457,344649,344649,128,344521,344553,344649,0,0.5750875964423885,3252516028416,0.5750875964423885
quota_lru_random_order_seed731,96,40,9,792899,481095,311804,311804,128,311676,311708,311804,0,0.6067544542243085,2942551719936,0.6067544542243085
quota_lru_random_order_seed731,96,40,10,790926,478550,312376,312376,128,312248,312280,312376,0,0.6050502828330336,2947949789184,0.6050502828330337
quota_lru_random_order_seed731,96,40,11,802109,470473,331636,331636,128,331508,331540,331636,0,0.586544970820674,3129709953024,0.586544970820674
quota_lru_random_order_seed731,96,40,12,775408,485506,289902,289902,128,289774,289806,289902,0,0.626129727833605,2735858515968,0.6261297278336051
quota_lru_random_order_seed731,96,40,13,765542,501466,264076,264076,128,263948,263980,264076,0,0.6550470124434714,2492133801984,0.6550470124434714
quota_lru_random_order_seed731,96,40,14,769261,497279,271982,271982,128,271854,271886,271982,0,0.6464372950143059,2566744178688,0.6464372950143059
quota_lru_random_order_seed731,96,40,15,783090,483029,300061,300061,128,299933,299965,300061,0,0.6168243752314548,2831730868224,0.6168243752314548
quota_lru_random_order_seed731,96,40,16,751494,537455,214039,214039,128,213911,213943,214039,0,0.7151820240747099,2019925426176,0.7151820240747098
quota_lru_random_order_seed731,96,40,17,735616,532763,202853,202853,128,202725,202757,202853,0,0.7242406364190013,1914361085952,0.7242406364190013
quota_lru_random_order_seed731,96,40,18,768731,513256,255475,255475,128,255347,255379,255475,0,0.6676665829789614,2410964582400,0.6676665829789614
quota_lru_random_order_seed731,96,40,19,780563,501939,278624,278624,128,278496,278528,278624,0,0.6430473901530049,2629425954816,0.6430473901530049
quota_lru_random_order_seed731,96,40,20,791661,479408,312253,312253,128,312125,312157,312253,0,0.6055723346230267,2946789015552,0.6055723346230268
quota_lru_random_order_seed731,96,40,21,774079,494030,280049,280049,128,279921,279953,280049,0,0.6382165127848708,2642873942016,0.6382165127848708
quota_lru_random_order_seed731,96,40,22,785935,477467,308468,308468,128,308340,308372,308468,0,0.6075146163486802,2911069274112,0.6075146163486802
quota_lru_random_order_seed731,96,40,23,785459,476980,308479,308479,128,308351,308383,308479,0,0.6072627597366635,2911173083136,0.6072627597366635
quota_lru_random_order_seed731,96,40,24,776115,481792,294323,294323,128,294195,294227,294323,0,0.6207739832370203,2777580306432,0.6207739832370203
quota_lru_random_order_seed731,96,40,25,761251,494192,267059,267059,128,266931,266963,267059,0,0.649184040480735,2520284921856,0.649184040480735
quota_lru_random_order_seed731,96,40,26,778850,486034,292816,292816,128,292688,292720,292816,0,0.6240405726391475,2763358470144,0.6240405726391475
quota_lru_random_order_seed731,96,40,27,786252,475692,310560,310560,128,310432,310464,310560,0,0.6050121335144457,2930811863040,0.6050121335144458
quota_lru_random_order_seed731,96,40,28,756158,522707,233451,233451,128,233323,233355,233451,0,0.6912669045358245,2203120041984,0.6912669045358245
quota_lru_random_order_seed731,96,40,29,771640,500359,271281,271281,128,271153,271185,271281,0,0.6484357990772899,2560128712704,0.64843579907729
quota_lru_random_order_seed731,96,40,30,768942,512227,256715,256715,128,256587,256619,256715,0,0.6661451708971547,2422666690560,0.6661451708971549
quota_lru_random_order_seed731,96,40,31,779981,502787,277194,277194,128,277066,277098,277194,0,0.6446144200948485,2615930781696,0.6446144200948485
quota_lru_random_order_seed731,96,40,32,798364,474117,324247,324247,128,324119,324151,324247,0,0.5938606951215235,3059978600448,0.5938606951215235
quota_lru_random_order_seed731,96,40,33,785681,488056,297625,297625,128,297497,297529,297625,0,0.6211884976218084,2808741888000,0.6211884976218083
quota_lru_random_order_seed731,96,40,34,783716,481437,302279,302279,128,302151,302183,302279,0,0.6143003332839957,2852662542336,0.6143003332839958
quota_lru_random_order_seed731,96,40,35,794747,476453,318294,318294,128,318166,318198,318294,0,0.5995027348325945,3003799044096,0.5995027348325945
quota_lru_random_order_seed731,96,40,36,781106,484465,296641,296641,128,296513,296545,296641,0,0.6202295207052564,2799455698944,0.6202295207052564
quota_lru_random_order_seed731,96,40,37,768246,504734,263512,263512,128,263384,263416,263512,0,0.6569952853643234,2486811230208,0.6569952853643234
quota_lru_random_order_seed731,96,40,38,776922,495866,281056,281056,128,280928,280960,281056,0,0.6382442510316351,2652377186304,0.6382442510316351
quota_lru_random_order_seed731,96,40,39,783331,492114,291217,291217,128,291089,291121,291217,0,0.6282325096287521,2748268412928,0.6282325096287521
quota_lru_random_order_seed731,96,40,40,764502,521015,243487,243487,128,243359,243391,243487,0,0.6815090084787221,2297831620608,0.6815090084787221
quota_lru_random_order_seed731,96,40,41,745064,548527,196537,196537,128,196409,196441,196537,0,0.7362146070673123,1854755831808,0.7362146070673123
quota_lru_random_order_seed731,96,40,42,737151,559845,177306,177306,127,177179,177210,177306,0,0.7594712616546677,1673269346304,0.7594712616546677
